Species	GenomeStatus	Strain	Segment	GenBank Accessions	Size	GC Content	Contig N50	CollectionDate	CollectionYear	IsolationCountry	GeographicGroup	HostName	HostCommonName	HostGroup
Phlebovirus riftense	Partial	M18_ANBk_SN_BA_1993		JN995309	718	45.682453	718	1993	1993	Senegal	Africa	sheep	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	M19_ARBk_SN_BA_1993		JN995310	718	45.961002	718	1993	1993	Senegal	Africa	Aedes vexans	Mosquito	Insect
Phlebovirus riftense	Partial	M20_ARBk_SN_BA_1993		JN995311	718	45.682453	718	1993	1993	Senegal	Africa	Aedes vexans	Mosquito	Insect
Phlebovirus riftense	Partial	M11_ANM_MR_HG_1998		JN995312	718	45.4039	718	1998	1998	Mauritania	Africa	sheep	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	M16_ANM_MR_HG_1998		JN995313	718	45.961002	718	1998	1998	Mauritania	Africa	goat	Goat	Nonhuman Mammal
Phlebovirus riftense	Partial	M22_ANM_MR_HG_1998		JN995314	718	45.264626	718	1998	1998	Mauritania	Africa	goat	Goat	Nonhuman Mammal
Phlebovirus riftense	Partial	M24_ANM_MR_HG_1998		JN995315	718	45.961002	718	1998	1998	Mauritania	Africa	sheep	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	M25_ANM_MR_HG_1998		JN995316	718	45.961002	718	1998	1998	Mauritania	Africa	sheep	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	M27_ARDwcx_SN_DI_1998		JN995317	718	46.100277	718	1998	1998	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M28_ARDwcx_SN_DI_1998		JN995318	718	46.100277	718	1998	1998	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M9_ARDwcx_SN_DI_1998		JN995319	718	46.100277	718	1998	1998	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M10_ARDwcx_SN_DI_1998		JN995320	718	46.100277	718	1998	1998	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M29_ARMcx_MR_AA_1999		JN995321	718	45.4039	718	1999	1999	Mauritania	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M30_ARMcx_MR_AA_1999		JN995322	718	45.264626	718	1999	1999	Mauritania	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M14_ARMcx_MR_AA_1999		JN995323	718	45.264626	718	1999	1999	Mauritania	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M31_ARBkcx_SN_BA_2002		JN995324	718	45.821728	718	2002	2002	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M32_ARBkcx_SN_BA_2002		JN995325	718	45.821728	718	2002	2002	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M33_ARBkcx_SN_BA_2002		JN995326	718	45.821728	718	2002	2002	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M34_ARBkvx_SN_BA_2002		JN995327	718	45.682453	718	2002	2002	Senegal	Africa	Aedes vexans	Mosquito	Insect
Phlebovirus riftense	Partial	M1_HM_MR_HS_2003		JN995328	718	45.682453	718	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M2_HM_MR_TI_2003		JN995329	718	45.682453	718	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M3_HM_MR_KI_2003		JN995330	718	45.682453	718	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M4_HM_MR_DM_2003		JN995331	718	45.682453	718	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M5_HM_MR_ML_2003		JN995332	718	45.682453	718	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M6_HM_MR_LA_2003		JN995333	718	45.821728	718	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M7_HM_MR_LA_2003		JN995334	718	45.543175	718	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M8_HM_MR_ML_2003		JN995335	718	45.543175	718	2003	2003	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M298_ARMcx_MR_GI_2003		JN995336	718	45.264626	718	2003	2003	Mauritania	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M303_ARMcx_MR_GI_2003		JN995337	718	45.4039	718	2003	2003	Mauritania	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M347_ARMcx_MR_GI_2003		JN995338	718	45.264626	718	2003	2003	Mauritania	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M356_ARMcx_MR_GI_2003		JN995339	718	45.264626	718	2003	2003	Mauritania	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M35_ARBkcx_SN_BA_2003		JN995340	718	45.682453	718	2003	2003	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M36_ARBkcx_SN_BA_2003		JN995341	718	45.682453	718	2003	2003	Senegal	Africa	Culex poicilipes	Mosquito	Insect
Phlebovirus riftense	Partial	M37_ARBkmn_SN_BA_2003		JN995342	718	45.682453	718	2003	2003	Senegal	Africa	Mansonia africana	Mosquito	Insect
Phlebovirus riftense	Partial	M38_ARBkmunif_SN_BA_2003		JN995343	718	45.682453	718	2003	2003	Senegal	Africa	Mansonia uniformis	Mosquito	Insect
Phlebovirus riftense	Partial	M292_HM_MR_HG_1998		JN995344	718	46.100277	718	1998	1998	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M209_HM_MR_TG_1987		JN995345	718	45.4039	718	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	Kakamas	S	JQ068142	1691	49.26079	1691	2009-10	2009	South Africa	Africa	Suckling mouse brain	Mouse	Nonhuman Mammal
Phlebovirus riftense	Complete	Kakamas	M	JQ068143	3885	45.431145	3885	2009-10	2009	South Africa	Africa	Suckling mouse brain	Mouse	Nonhuman Mammal
Phlebovirus riftense	Complete	Kakamas	L	JQ068144	6404	43.753902	6404	2009-10	2009	South Africa	Africa	Suckling mouse brain	Mouse	Nonhuman Mammal
Phlebovirus riftense	Complete	2007004194	L	EU574004	6404	43.457214	6404	14/05/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007004193	L	EU574005	6404	43.457214	6404	23/04/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007003644	L	EU574006	6404	43.519676	6404	07/02/2007	2007	Kenya	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	2007003081	L	EU574007	6404	43.488445	6404	27/02/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007002820	L	EU574008	6404	43.519676	6404	09/02/2007	2007	Kenya	Africa	Syncerus caffer (buffalo)		
Phlebovirus riftense	Complete	2007002482	L	EU574009	6404	43.50406	6404	21/02/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007002476	L	EU574010	6404	43.488445	6404	21/02/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007002445	L	EU574011	6404	43.50406	6404	05/02/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007002444	L	EU574012	6404	43.50406	6404	05/02/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007002060	L	EU574013	6404	43.488445	6404	31/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007001811	L	EU574014	6404	43.41037	6404	01/12/2006	2006	Kenya	Africa	caprine	Goat	Nonhuman Mammal
Phlebovirus riftense	Complete	2007001809	L	EU574015	6404	43.50406	6404	01/12/2006	2006	Kenya	Africa	caprine	Goat	Nonhuman Mammal
Phlebovirus riftense	Complete	2007001602	L	EU574016	6404	43.488445	6404	30/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007001564	L	EU574017	6404	43.4416	6404	29/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007001443	L	EU574018	6404	43.488445	6404	31/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007001292	L	EU574019	6404	43.56652	6404	31/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007001107	L	EU574020	6404	43.56652	6404	25/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007000618	L	EU574021	6404	43.56652	6404	29/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007000611	L	EU574022	6404	43.56652	6404	29/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007000608	L	EU574023	6404	43.56652	6404	29/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007000473	L	EU574024	6404	43.488445	6404	26/01/2007	2007	Kenya	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	2007000225	L	EU574025	6404	43.50406	6404	16/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007000224	L	EU574026	6404	43.50406	6404	16/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007000223	L	EU574027	6404	43.50406	6404	16/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007000222	L	EU574028	6404	43.488445	6404	16/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007000094	L	EU574029	6404	43.457214	6404	12/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007000080	L	EU574030	6404	43.488445	6404	12/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007004194	M	EU574031	3885	45.740025	3885	14/05/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007004193	M	EU574032	3885	45.688545	3885	23/04/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007003644	M	EU574033	3885	45.688545	3885	07/02/2007	2007	Kenya	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	2007003081	M	EU574034	3885	45.662807	3885	27/02/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007002482	M	EU574035	3885	45.714287	3885	21/02/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007002476	M	EU574036	3885	45.688545	3885	21/02/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007002445	M	EU574037	3885	45.637066	3885	05/02/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007002444	M	EU574038	3885	45.637066	3885	05/02/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2007002060	M	EU574039	3885	45.662807	3885	31/01/2007	2007	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
